id	locus_id	full_name	virus_family	genus	clade	host_sci_name	Class	Superorder	Order	Family	Genus	assigned_name	assigned_gene	bitscore	identity	target_version	target_name	scaffold	extract_start	extract_end	sequence_length	orientation
Picoides_scaffold209_4155019	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Picoides_pubescens	Aves	Neognathae	Piciformes	Picidae	Picoides	Rosss-goose-hepatitis-B-virus	polymerase	74.3	37.179	bgi_2011-10-28	Picoides_pubescens.scaf.noBacterial.fa	scaffold209	4155019	4156056	1038	positive
Podiceps_scaffold11994_28149	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Podiceps_cristatus	Aves	Neognathae	Podicipediformes	Podicipedidae	Podiceps	Fossil-Avihepadna1	consensus-genome	105	65.116	bgi_2011-10-28	Podiceps_cristatus.scaf.noBacterial.fa	scaffold11994	28149	29022	405	positive
Podiceps_scaffold11994_30213	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Podiceps_cristatus	Aves	Neognathae	Podicipediformes	Podicipedidae	Podiceps	Fossil-Avihepadna1	consensus-genome	371	83.256	bgi_2011-10-28	Podiceps_cristatus.scaf.noBacterial.fa	scaffold11994	30213	30857	645	positive
Podiceps_scaffold36720_3265	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Podiceps_cristatus	Aves	Neognathae	Podicipediformes	Podicipedidae	Podiceps	Fossil-Avihepadna3	pol	70.9	68.293	bgi_2011-10-28	Podiceps_cristatus.scaf.noBacterial.fa	scaffold36720	3265	3693	429	negative
Podiceps_scaffold36720_4958	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Podiceps_cristatus	Aves	Neognathae	Podicipediformes	Podicipedidae	Podiceps	Horseshoe-bat-hepatitis-B-virus	core	81.6	38.211	bgi_2011-10-28	Podiceps_cristatus.scaf.noBacterial.fa	scaffold36720	4958	5317	360	negative
Podiceps_scaffold6043_27950	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Podiceps_cristatus	Aves	Neognathae	Podicipediformes	Podicipedidae	Podiceps	Rosss-goose-hepatitis-B-virus	precore-core-protein	197	49.01	bgi_2011-10-28	Podiceps_cristatus.scaf.noBacterial.fa	scaffold6043	27950	29522	1573	negative
Fulmarus_scaffold26062_3961	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Fulmarus_glacialis	Aves	Neognathae	Procellariiformes	Procellariidae	Fulmarus	Fossil-Avihepadna3	pol	157	64.539	bgi_2011-10-28	Fulmarus_glacialis.scaf.noBacterial.fa	scaffold26062	3961	6173	2213	negative
Fulmarus_scaffold36944_87543	EHBV-Avi.1-Aves	avian endogenous hepatitis B virus 1 consensus sequence	Hepadnaviridae	Avihepadnavirus		Fulmarus_glacialis	Aves	Neognathae	Procellariiformes	Procellariidae	Fulmarus	Fossil-Avihepadna1	consensus-genome	530	69.677	bgi_2011-10-28	Fulmarus_glacialis.scaf.noBacterial.fa	scaffold36944	87543	90267	2725	positive
Agapornis_NDXB01000055_114511	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna1	consensus-genome	63.9	55.102	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01000055.1	114511	114657	147	positive
Agapornis_NDXB01000145_9072	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Sheldgoose-hepatitis-B-virus	pol	144	58.779	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01000145.1	9072	9476	405	positive
Agapornis_NDXB01000267_19293	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Sheldgoose-hepatitis-B-virus	pol	131	55.455	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01000267.1	19293	19601	309	positive
Agapornis_NDXB01000960_294336	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	pol	64.7	54.717	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01000960.1	294336	294494	159	positive
Agapornis_NDXB01001693_137341	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	MelUnd-endogenous-HBV	consensus-genome	93.6	34.375	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01001693.1	137341	137826	486	positive
Agapornis_NDXB01004212_45890	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Rosss-goose-hepatitis-B-virus	polymerase	142	50	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01004212.1	45890	46276	387	positive
Agapornis_NDXB01004574_38056	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Heron-hepatitis-B-virus	polymerase	82	64.815	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01004574.1	38056	38217	162	negative
Agapornis_NDXB01004860_57591	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	pol	136	59.406	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01004860.1	57591	57938	348	negative
Agapornis_NDXB01004873_28018	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna2	pol	104	65	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01004873.1	28018	28263	246	positive
Agapornis_NDXB01009325_19305	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	preC	69.7	33.333	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01009325.1	19305	19700	396	negative
Agapornis_NDXB01009491_145116	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Rosss-goose-hepatitis-B-virus	polymerase	81.3	56.923	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01009491.1	145116	145313	198	negative
Agapornis_NDXB01009662_20337	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Sheldgoose-hepatitis-B-virus	pol	68.6	59.615	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01009662.1	20337	20492	156	positive
Agapornis_NDXB01010905_26727	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	pol	94	48.864	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01010905.1	26727	26990	264	negative
Agapornis_NDXB01011279_32809	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Rosss-goose-hepatitis-B-virus	polymerase	128	55.046	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01011279.1	32809	33117	309	positive
Agapornis_NDXB01013011_270210	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	pol	67	45.57	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01013011.1	270210	270536	327	negative
Agapornis_NDXB01013464_125264	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Snow-goose-hepatitis-B-virus	preC	128	33.333	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01013464.1	125264	126230	967	negative
Agapornis_NDXB01015160_44801	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna1	consensus-genome	186	77.612	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01015160.1	44801	45202	402	negative
Agapornis_NDXB01015160_46232	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna1	consensus-genome	260	72.637	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01015160.1	46232	47395	1164	negative
Agapornis_NDXB01020718_69449	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna1	consensus-genome	74.7	64.583	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01020718.1	69449	69592	144	negative
Agapornis_NDXB01051584_1	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Agapornis_roseicollis	Aves	Neognathae	Psittaciformes	Psittacidae	Agapornis	Fossil-Avihepadna2	pol	395	63.325	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	NDXB01051584.1	1	1409	1409	negative
Amazona_LMAW01000048_1752063	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	pol	115	54.31	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000048.1	1752063	1752422	360	negative
Amazona_LMAW01000138_48590	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	pol	64.7	49.123	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000138.1	48590	48778	189	positive
Amazona_LMAW01000248_237463	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna2	pol	70.9	73.913	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000248.1	237463	237600	138	negative
Amazona_LMAW01000336_2331111	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	135	51.667	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000336.1	2331111	2331470	360	positive
Amazona_LMAW01000503_1550374	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	66.2	46.774	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000503.1	1550374	1550559	186	positive
Amazona_LMAW01000669_439555	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	143	63.725	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000669.1	439555	440037	483	negative
Amazona_LMAW01000670_1143186	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	49.7	64.516	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000670.1	1143186	1143392	207	positive
Amazona_LMAW01000736_1479419	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	75.9	58.929	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01000736.1	1479419	1479586	168	negative
Amazona_LMAW01001114_705641	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	111	58.14	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01001114.1	705641	705925	285	positive
Amazona_LMAW01001958_801774	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	96.3	34.731	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01001958.1	801774	802256	483	negative
Amazona_LMAW01002113_590618	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	core	92.8	46	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002113.1	590618	590902	285	negative
Amazona_LMAW01002355_600	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna2	pol	187	95.413	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002355.1	600	1001	402	positive
Amazona_LMAW01002567_3132569	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	106	33.69	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002567.1	3132569	3133120	552	negative
Amazona_LMAW01002574_670381	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	125	62.887	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002574.1	670381	670743	363	negative
Amazona_LMAW01002613_656989	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna1	consensus-genome	320	66.467	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002613.1	656989	659054	2066	negative
Amazona_LMAW01002732_567188	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	69.3	44.118	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002732.1	567188	567583	309	positive
Amazona_LMAW01002739_29338	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	MelUnd-endogenous-HBV	consensus-genome	88.6	46.809	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002739.1	29338	29652	315	negative
Amazona_LMAW01002742_668381	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	pol	70.9	46.591	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002742.1	668381	668641	261	negative
Amazona_LMAW01002778_887380	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	83.6	66.667	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002778.1	887380	887541	162	positive
Amazona_LMAW01002818_130771	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	62.8	50	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002818.1	130771	130947	177	positive
Amazona_LMAW01002861_218566	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	159	63.964	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002861.1	218566	218901	336	positive
Amazona_LMAW01002878_1511440	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	pol	132	62.264	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002878.1	1511440	1511784	345	negative
Amazona_LMAW01002945_1103653	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	101	35.583	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01002945.1	1103653	1104132	480	negative
Amazona_LMAW01003033_252246	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	core	90.9	46.237	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01003033.1	252246	252524	279	negative
Amazona_LMAW01003209_200691	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	102	46.087	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01003209.1	200691	201285	595	positive
Amazona_LMAW01003211_1375301	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_aestiva	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	67.8	27.358	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	LMAW01003211.1	1375301	1375891	591	positive
Amazona_AOCU01023052_1605	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	112	58.14	AV1	GCA_000332375.1_AV1_genomic.fna	AOCU01023052.1	1605	1889	285	negative
Amazona_AOCU01035501_2	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	80.9	62.712	AV1	GCA_000332375.1_AV1_genomic.fna	AOCU01035501.1	2	187	186	positive
Amazona_AOCU01114372_11059	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	125	63.918	AV1	GCA_000332375.1_AV1_genomic.fna	AOCU01114372.1	11059	11421	363	positive
Amazona_AOCU01134977_189	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	precore-core-protein	95.5	50.538	AV1	GCA_000332375.1_AV1_genomic.fna	AOCU01134977.1	189	467	279	negative
Amazona_KB237619_21033	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	99	33.69	AV1	GCA_000332375.1_AV1_genomic.fna	KB237619.1	21033	21584	552	negative
Amazona_KB238798_494	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna2	pol	813	100	AV1	GCA_000332375.1_AV1_genomic.fna	KB238798.1	494	1948	1455	negative
Amazona_KB247749_5735	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	75.9	58.929	AV1	GCA_000332375.1_AV1_genomic.fna	KB247749.1	5735	5902	168	negative
Amazona_KB257234_234	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	96.7	35.329	AV1	GCA_000332375.1_AV1_genomic.fna	KB257234.1	234	716	483	negative
Amazona_KB257602_7457	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	MelUnd-endogenous-HBV	consensus-genome	104	37.267	AV1	GCA_000332375.1_AV1_genomic.fna	KB257602.1	7457	7942	486	negative
Amazona_KB261750_7958	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	99	53.409	AV1	GCA_000332375.1_AV1_genomic.fna	KB261750.1	7958	8551	594	positive
Amazona_KB264468_1391	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	142	63.551	AV1	GCA_000332375.1_AV1_genomic.fna	KB264468.1	1391	1741	351	negative
Amazona_KB272149_7616	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	pol	69.3	45.455	AV1	GCA_000332375.1_AV1_genomic.fna	KB272149.1	7616	7876	261	negative
Amazona_KB272671_17481	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna2	pol	70.5	75.556	AV1	GCA_000332375.1_AV1_genomic.fna	KB272671.1	17481	17669	189	positive
Amazona_KB272672_8627	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Fossil-Avihepadna1	consensus-genome	352	64.918	AV1	GCA_000332375.1_AV1_genomic.fna	KB272672.1	8627	9999	1373	negative
Amazona_KB273016_7202	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	137	52.5	AV1	GCA_000332375.1_AV1_genomic.fna	KB273016.1	7202	7561	360	negative
Amazona_KB273802_16575	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	core	88.6	43	AV1	GCA_000332375.1_AV1_genomic.fna	KB273802.1	16575	16859	285	negative
Amazona_KB275658_3555	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Rosss-goose-hepatitis-B-virus	polymerase	73.9	57.895	AV1	GCA_000332375.1_AV1_genomic.fna	KB275658.1	3555	3933	379	positive
Amazona_KB275756_1765	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	pol	143	64.356	AV1	GCA_000332375.1_AV1_genomic.fna	KB275756.1	1765	2067	303	positive
Amazona_KB275909_26656	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Sheldgoose-hepatitis-B-virus	core	85.1	56	AV1	GCA_000332375.1_AV1_genomic.fna	KB275909.1	26656	26880	225	negative
Amazona_KB278478_8561	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Snow-goose-hepatitis-B-virus	preC	75.9	29.534	AV1	GCA_000332375.1_AV1_genomic.fna	KB278478.1	8561	9109	549	positive
Amazona_KB281127_2989	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	82.8	66.667	AV1	GCA_000332375.1_AV1_genomic.fna	KB281127.1	2989	3150	162	positive
Amazona_KB287470_9388	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Amazona_vittata	Aves	Neognathae	Psittaciformes	Psittacidae	Amazona	Heron-hepatitis-B-virus	polymerase	62.8	50	AV1	GCA_000332375.1_AV1_genomic.fna	KB287470.1	9388	9561	174	positive
Ara_AOUJ01009767_5429	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Ara_macao	Aves	Neognathae	Psittaciformes	Psittacidae	Ara	Snow-goose-hepatitis-B-virus	preC	137	36.744	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	AOUJ01009767.1	5429	6046	618	positive
Ara_AOUJ01284558_2274	EHBV-Avi.2-Psittaciformes		Hepadnaviridae	Avihepadnavirus		Ara_macao	Aves	Neognathae	Psittaciformes	Psittacidae	Ara	Snow-goose-hepatitis-B-virus	core	108	39.073	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	AOUJ01284558.1	2274	2717	444	negative
