record_ID	organism	id	locus_id	assigned_name	virus_family	virus_genus	virus_clade	locus_numeric_id	target_datatype	target_version	target_name	probe_type	scaffold	extract_start	extract_end	sequence_length	assigned_name	assigned_gene	orientation	bitscore	identity	evalue_num	evalue_exp	subject_start	subject_end	query_start	query_end	align_len	gap_openings	mismatches	host_class	host_superorder	major_clade	middle_clade	minor_clade	host_order	host_family	host_genus
5514	Sporophila_hypoxantha	Sporophila_hypoxantha_5514	Erythrura_short	Erythrura_short	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SpoHypox2.0	GCA_002167245.1_SpoHypox2.0_genomic.fna	ORF	NDFG01000222.1	1246885	1247356	472	Erythrura_short	polyprotein	-	115	71.429	1	51	39	115	13	243	77	0	22	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Sporophila
5266	Erythrura_gouldiae	Erythrura_gouldiae_5266	Erythrura_short	Erythrura_short	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	GouldianFinchv1	GCA_003676055.1_GouldianFinch_genomic.fna	ORF	QUSF01000097.1	1088206	1088874	669	Erythrura_short	polyprotein	-	431	100	9	159	1	210	1	630	210	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Estrildidae	Erythrura
5307	Junco_hyemalis	Junco_hyemalis_5307	Erythrura_short	Erythrura_short	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM382977v1	GCA_003829775.1_ASM382977v1_genomic.fna	ORF	QZWM01001043.1	13837172	13837756	585	Erythrura_short	polyprotein	-	201	72.436	2	68	37	192	28	495	156	0	43	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Passerellidae	Junco
5289	Geospiza_fortis	Geospiza_fortis_5289	Erythrura_short	Erythrura_short	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	goldenpath_geoFor1	geoFor1.fa_2.fa	ORF	JH740071	210983	211477	495	Erythrura_short	polyprotein	+	172	70.635	1	57	67	192	37	414	126	0	37	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Thraupidae	Geospiza
5298	Hemignathus_virens	Hemignathus_virens_5298	Erythrura_short	Erythrura_short	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01000022.1	1182522	1183060	539	Erythrura_short	polyprotein	-	106	67.021	7	50	99	192	180	461	94	0	31	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
3293	Agapornis_roseicollis	Agapornis_roseicollis_3293	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	ORF	NDXB01000267.1	19293	19601	309	PARROT-SHORT1	polyprotein	+	135	67.568	2	45	1	111	1	309	111	2	28	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis
5211	Ara_macao	Ara_macao_5211	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	ORF	AOUJ01442621.1	313	657	345	PARROT-SHORT1	polyprotein	-	236	100	5	85	1	115	1	345	115	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara
5328	Melopsittacus_undulatus	Melopsittacus_undulatus_5328	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	goldenpath_melUnd1	melUnd1.fa_2.fa	ORF	JH556617	9567932	9568321	390	PARROT-SHORT1	polyprotein	-	113	76.316	3	36	1	76	148	375	76	0	18	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
5188	Amazona_vittata	Amazona_vittata_5188	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	AV1	GCA_000332375.1_AV1_genomic.fna	ORF	KB264468.1	1397	1741	345	PARROT-SHORT1	polyprotein	-	192	84.348	8	68	1	115	1	345	115	0	18	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5471	Psittacula_krameri	Psittacula_krameri_5471	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	ORF	NFZL01002292.1	233112	233598	487	PARROT-SHORT1	polyprotein	-	180	79.13	4	62	1	115	1	345	115	0	24	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula
5171	Amazona_aestiva	Amazona_aestiva_5171	PARROT-SHORT1	PARROT-SHORT1	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	ORF	LMAW01002878.1	1511440	1511784	345	PARROT-SHORT1	polyprotein	-	172	78.261	9	60	1	115	1	345	115	0	25	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5221	Ara_macao	Ara_macao_5221	PARROT-SHORT2	PARROT-SHORT2	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	ORF	KE024131.1	10869	11350	482	PARROT-SHORT2	polyprotein	+	234	100	5	83	1	160	1	480	160	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara
4268	Agapornis_roseicollis	Agapornis_roseicollis_4268	PARROT-SHORT3	PARROT-SHORT3	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM263189v1	GCA_002631895.1_ASM263189v1_genomic.fna	ORF	NDXB01004212.1	45890	46282	393	PARROT-SHORT3	polyprotein	+	103	75.342	1	45	55	127	150	368	73	0	18	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Agapornis
4274	Amazona_aestiva	Amazona_aestiva_4274	PARROT-SHORT3	PARROT-SHORT3	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	ORF	LMAW01000138.1	48609	48995	387	PARROT-SHORT3	polyprotein	+	239	93.75	9	86	2	129	3	386	128	0	8	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
4293	Amazona_vittata	Amazona_vittata_4293	PARROT-SHORT3	PARROT-SHORT3	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	AV1	GCA_000332375.1_AV1_genomic.fna	ORF	KB275658.1	3555	3945	391	PARROT-SHORT3	polyprotein	+	261	100	1	94	1	130	1	390	130	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5218	Ara_macao	Ara_macao_5218	PARROT-SHORT3	PARROT-SHORT3	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	ORF	KE104924.1	35555	35923	369	PARROT-SHORT3	polyprotein	-	118	81.579	4	38	55	130	42	269	76	0	14	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara
5337	Melopsittacus_undulatus	Melopsittacus_undulatus_5337	PARROT-SHORT3	PARROT-SHORT3	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	goldenpath_melUnd1	melUnd1.fa_3.fa	ORF	JH556633	11006917	11007366	450	PARROT-SHORT3	polyprotein	+	103	77.632	1	45	55	130	171	386	76	1	13	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
5217	Ara_macao	Ara_macao_5217	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	ORF	KE083745.1	51	442	392	PARROT-SHORT4-nestor	polyprotein	+	140	70.213	8	46	6	99	6	287	94	0	28	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara
5474	Psittacula_krameri	Psittacula_krameri_5474	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	ORF	NFZL01000715.1	1416893	1417119	227	PARROT-SHORT4-nestor	polyprotein	-	93	78.182	5	28	59	113	54	218	55	0	12	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula
5475	Psittacula_krameri	Psittacula_krameri_5475	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	ORF	NFZL01014325.1	103	512	410	PARROT-SHORT4-nestor	polyprotein	+	131	66.316	5	42	5	99	21	305	95	0	32	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula
5209	Ara_macao	Ara_macao_5209	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	SMACv1.1	GCA_000400695.1_SMACv1.1_genomic.fa	ORF	KE013572.1	1322	1555	234	PARROT-SHORT4-nestor	polyprotein	+	110	70.667	6	35	57	131	10	234	75	0	22	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Ara
5394	Nestor_notabilis	Nestor_notabilis_5394	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	bgi_2011-10-28	Nestor_notabilis.scaf.noBacterial.fa	ORF	scaffold33418	4818	5423	606	PARROT-SHORT4-nestor	polyprotein	-	375	100	3	137	1	202	1	606	202	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Nestor
5166	Amazona_aestiva	Amazona_aestiva_5166	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	ORF	LMAW01000048.1	1752054	1752442	389	PARROT-SHORT4-nestor	polyprotein	-	137	67.368	2	44	5	99	21	305	95	0	31	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5331	Melopsittacus_undulatus	Melopsittacus_undulatus_5331	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	goldenpath_melUnd1	melUnd1.fa_2.fa	ORF	JH556617	33035964	33036278	315	PARROT-SHORT4-nestor	polyprotein	+	125	60.377	3	40	52	157	1	315	106	1	41	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
5469	Psittacula_krameri	Psittacula_krameri_5469	PARROT-SHORT4-nestor	PARROT-SHORT4-nestor	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	P.krameri1.0	GCA_002870145.1_P.krameri1.0_genomic.fna	ORF	NFZL01001175.1	1087888	1088217	330	PARROT-SHORT4-nestor	polyprotein	-	151	69.231	2	50	58	161	19	330	104	0	32	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Psittacula
5185	Amazona_vittata	Amazona_vittata_5185	PARROT-SHORT5	PARROT-SHORT5	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	AV1	GCA_000332375.1_AV1_genomic.fna	ORF	AOCU01114372.1	11057	11520	464	PARROT-SHORT5	polyprotein	+	206	100	4	72	1	135	1	405	135	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
5163	Amazona_aestiva	Amazona_aestiva_5163	PARROT-SHORT5	PARROT-SHORT5	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	ASM142067v1	GCA_001420675.1_ASM142067v1_genomic.fa	ORF	LMAW01002574.1	670297	670745	449	PARROT-SHORT5	polyprotein	-	201	98.507	6	70	1	134	1	402	134	0	2	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittacidae	Amazona
2592	Melopsittacus_undulatus	Melopsittacus_undulatus_2592	PARROT-SHORT5	PARROT-SHORT5	Hepadnaviridae	Avihepadnavirus	NULL	not set	low_coverage	goldenpath_melUnd1	melUnd1.fa_1.fa	ORF	JH556556	2248358	2248516	159	PARROT-SHORT5	polyprotein	+	66	77.778	2	18	13	48	52	159	36	0	8	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Psittaciformes	Psittaculidae	Melopsittacus
3455	Hemignathus_virens	Hemignathus_virens_3455	TE-ERV-AVIAN	TE-ERV-AVIAN	Hepadnaviridae	TE	NULL	not set	low_coverage	ASM328649v1	GCA_003286495.1_ASM328649v1_genomic.fna	ORF	LTAT01016295.1	32	802	771	TE-ERV-AVIAN	pol	+	526	100	0	1	1	257	1	771	257	0	0	Aves	Neognathae	Neoaves	Inopaves	Australiaves	Passeriformes	Fringillidae	Hemignathus
8066	Crotalus_horridus	Crotalus_horridus_8066	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	v1	GCA_001625485.1_ASM162548v1_genomic.fna	ORF	LVCR01004636.1	33365	35739	2375	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	583	98.701	0	1	113	420	309	1232	308	0	4	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus
8071	Crotalus_viridis	Crotalus_viridis_8071	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	CroVir2.0	GCA_003400415.1_CroVir2.0_genomic.fna	ORF	PDHV01001288.1	180384	182717	2334	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	567	99.662	0	1	113	408	309	1196	296	0	1	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus
8067	Crotalus_mitchellii_pyrrhus	Crotalus_mitchellii_pyrrhus_8067	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	CrotMitch1.0	GCA_000737285.1_CrotMitch1.0_genomic.fna	ORF	JPMF01092737.1	3459	5792	2334	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	587	99.351	0	1	113	420	309	1232	308	0	2	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus
8072	Emydocephalus_ijimae	Emydocephalus_ijimae_8072	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	1	GCA_004319985.1_emyIji_1.0_genomic.fna	ORF	BHEV01010334.1	11432	11950	519	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	110	63.441	9	42	96	187	1	279	93	1	33	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus
17961	Hydrophis_cyanocinctus	Hydrophis_cyanocinctus_17961	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	ORF	RSAE01514564.1	2609	3303	695	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	111	64.516	1	42	96	187	1	279	93	1	32	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
17967	Laticauda_colubrina	Laticauda_colubrina_17967	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	1	GCA_004320045.1_latCor_1.0_genomic.fna	ORF	BHFR01001438.1	1363921	1364347	427	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	114	64.22	8	33	96	203	101	427	109	1	38	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Laticauda
17975	Pantherophis_guttatus	Pantherophis_guttatus_17975	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	PanGut1.0	GCA_001185365.1_PanGut1.0_genomic.fna	ORF	JTLQ01436631.1	1106	1694	589	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	112	62.637	2	52	79	168	317	589	91	1	33	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Pantherophis
17977	Protobothrops_flavoviridis	Protobothrops_flavoviridis_17977	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	GCA_003402635.1_HabAm_1.0	GCA_003402635.1_HabAm_1.0_genomic.fna	ORF	BFFQ01001608.1	258586	259449	864	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	203	92.233	6	126	11	113	1	309	103	0	8	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Protobothrops
17978	Protobothrops_mucrosquamatus	Protobothrops_mucrosquamatus_17978	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	P.Mucros_1.0	103944_ref_P.Mucros_1.0_chrUn.fa	ORF	gi|1002152146|ref|NW_015386765.1|	254348	256719	2372	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	267	92.638	0	1	639	801	1884	2372	163	0	12	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Protobothrops
17982	Thamnophis_elegans	Thamnophis_elegans_17982	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	rThaEle1.pri	GCF_009769535.1_rThaEle1.pri_genomic.fna	ORF	NC_045548.1	16965507	16968238	2732	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	198	54.132	5	112	414	640	1619	2263	242	8	69	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Thamnophis
17986	Vipera_berus	Vipera_berus_17986	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	Vber.be_1.0	GCA_000800605.1_Vber.be_1.0_genomic.fna	ORF	KN638773.1	73251	75608	2358	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	374	81.404	0	1	208	484	609	1442	285	2	38	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Vipera
17983	Thamnophis_sirtalis	Thamnophis_sirtalis_17983	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	6	35019_ref_Thamnophis_sirtalis-6.0_chrUn.fa	ORF	gi|923476242|ref|NW_013657892.1|	889338	892069	2732	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	224	36.568	7	116	42	584	630	2105	577	18	247	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Thamnophis
17965	Hydrophis_melanocephalus	Hydrophis_melanocephalus_17965	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	1	GCA_004320005.1_hydMel_1.0_genomic.fna	ORF	BHFS01054855.1	2651	3345	695	eHBV-Herpeto.1-Serpentes-con	polyprotein	-	111	64.516	1	42	96	187	1	279	93	1	32	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
17976	Pantherophis_guttatus	Pantherophis_guttatus_17976	eHBV-Herpeto.1-Serpentes-con	eHBV-Herpeto.1-Serpentes-con	Hepadnaviridae	Herpetohepadnavirus	NULL	1	low_coverage	PanGut1.0	GCA_001185365.1_PanGut1.0_genomic.fna	ORF	JTLQ01017996.1	77	1914	1838	eHBV-Herpeto.1-Serpentes-con	polyprotein	+	203	64.251	2	127	219	419	165	767	207	4	62	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Pantherophis
17943	Emydocephalus_ijimae	Emydocephalus_ijimae_17943	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	1	GCA_004319985.1_emyIji_1.0_genomic.fna	ORF	BHEV01015904.1	12389	14216	1828	eHBV-Herpeto.2-Serpentes	polyprotein	+	149	49.123	4	42	41	206	1198	1695	171	3	77	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus
17995	Crotalus_viridis	Crotalus_viridis_17995	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	CroVir2.0	GCA_003400415.1_CroVir2.0_genomic.fna	ORF	PDHV01001993.1	115633	116799	1167	eHBV-Herpeto.2-Serpentes	polyprotein	-	779	100	0	1	1	389	1	1167	389	0	0	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus
17993	Crotalus_mitchellii_pyrrhus	Crotalus_mitchellii_pyrrhus_17993	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	CrotMitch1.0	GCA_000737285.1_CrotMitch1.0_genomic.fna	ORF	JPMF01190970.1	2	1111	1110	eHBV-Herpeto.2-Serpentes	polyprotein	+	720	98.374	0	1	21	389	1	1107	369	0	6	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Viperidae	Crotalus
12293	Hydrophis_cyanocinctus	Hydrophis_cyanocinctus_12293	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	ORF	RSAE01281830.1	108	416	309	eHBV-Herpeto.2-Serpentes	polyprotein	-	92	50	3	26	294	389	1	288	96	0	48	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
12294	Hydrophis_cyanocinctus	Hydrophis_cyanocinctus_12294	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	ORF	RSAE01415353.1	1254	1745	492	eHBV-Herpeto.2-Serpentes	polyprotein	+	177	54.438	8	58	41	206	1	492	169	2	69	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
17964	Hydrophis_melanocephalus	Hydrophis_melanocephalus_17964	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	1	GCA_004320005.1_hydMel_1.0_genomic.fna	ORF	BHFS01108533.1	2057	3764	1708	eHBV-Herpeto.2-Serpentes	polyprotein	-	174	53.846	8	52	41	206	1217	1708	169	2	70	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
18004	Notechis_scutatus	Notechis_scutatus_18004	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	TS10Xv2-PR	GCF_900518725.1_TS10Xv2-PRI_genomic.fna	ORF	NW_020716693.1	4148526	4150417	1892	eHBV-Herpeto.2-Serpentes	polyprotein	+	224	49.58	1	69	16	253	1128	1841	238	0	120	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Notechis
18008	Pseudonaja_textilis	Pseudonaja_textilis_18008	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	EBS10Xv	8673_ref_EBS10Xv2-PRI_chrUn.fa	ORF	ref|NW_020769399.1|	1562981	1564844	1864	eHBV-Herpeto.2-Serpentes	polyprotein	-	299	66.351	1	98	41	251	1232	1864	211	0	71	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Pseudonaja
18011	Thamnophis_elegans	Thamnophis_elegans_18011	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	rThaEle1.pri	GCF_009769535.1_rThaEle1.pri_genomic.fna	ORF	NC_045544.1	122193033	122194860	1828	eHBV-Herpeto.2-Serpentes	polyprotein	+	166	77.551	3	48	6	103	1535	1828	98	0	22	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Colubridae	Thamnophis
18003	Laticauda_laticaudata	Laticauda_laticaudata_18003	eHBV-Herpeto.2-Serpentes	eHBV-Herpeto.2-Serpentes	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	1	GCA_004320025.1_latLat_1.0_genomic.fna	ORF	BHFT01045618.1	42786	44416	1631	eHBV-Herpeto.2-Serpentes	polyprotein	-	168	71.171	1	49	2	112	1257	1589	111	0	32	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Elapidae	Laticauda
17996	Emydocephalus_ijimae	Emydocephalus_ijimae_17996	ehbv-herpeto.9-serp-con	ehbv-herpeto.9-serp-con	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	1	GCA_004319985.1_emyIji_1.0_genomic.fna	ORF	BHEV01075150.1	4486	4908	423	ehbv-herpeto.9-serp-con	polymerase	-	263	95.105	4	95	1	143	1	423	143	2	5	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Emydocephalus
18001	Hydrophis_melanocephalus	Hydrophis_melanocephalus_18001	ehbv-herpeto.9-serp-con	ehbv-herpeto.9-serp-con	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	1	GCA_004320005.1_hydMel_1.0_genomic.fna	ORF	BHFS01001568.1	2380	2802	423	ehbv-herpeto.9-serp-con	polymerase	-	284	100	3	103	1	143	1	423	143	2	-2	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
17998	Hydrophis_cyanocinctus	Hydrophis_cyanocinctus_17998	ehbv-herpeto.9-serp-con	ehbv-herpeto.9-serp-con	Hepadnaviridae	Herpetohepadnavirus	NULL	2	low_coverage	ASM402372v1	GCA_004023725.1_ASM402372v1_genomic.fna	ORF	RSAE01398428.1	1548	1970	423	ehbv-herpeto.9-serp-con	polymerase	+	282	99.301	2	102	1	143	1	423	143	2	-1	Reptiles	Lepidosauria	Squamata	NULL	Serpentes	NULL	Hydrophiidae	Hydrophis
